vin,vout,L,C,fsw,iload,rds_on,duty_cycle,delta_il,ccm,delta_vout,p_cond,p_sw,p_total_loss,efficiency
12.0,5.0,1.7424387845212382e-05,3.6631782257308275e-05,405763.1297930558,4.9984000420982735,0.03325334728810703,0.4166666666666667,0.4125310927434745,True,0.007594564701447821,0.5963457317805544,0.48675994680948903,1.0831056785900435,0.9584620793795672
12.0,5.0,1.3330993694610179e-05,4.700088164428237e-05,993053.5014845121,2.306366307051677,0.021024585607068002,0.4166666666666667,0.22031883590097845,True,0.0027932304449307236,0.09986773090054996,0.5496828328616572,0.6495505637622072,0.946676776207978
12.0,5.0,4.630784762087739e-05,0.00044452594431851816,741526.6453520295,2.1325415289842082,0.006511035384705123,0.4166666666666667,0.08493866710435909,True,0.0008815967344814115,0.05782266564330745,0.3795207278547714,0.4373433934980789,0.9605998754434226
12.0,5.0,4.1166797129126975e-06,0.000354360149398852,551219.1945105983,1.4543538553576671,0.034228680471517725,0.4166666666666667,1.2853321981895713,True,0.013675860400274568,0.054657767213561956,0.19240026256407278,0.24705802977763475,0.9671414145179413
12.0,5.0,3.5811923179330615e-06,8.2107682041281e-05,575056.7510219525,3.6148137956631596,0.013328122440143041,0.4166666666666667,1.4162778002704877,True,0.017912196888501594,0.20583399155686488,0.49889353845201323,0.7047275300088781,0.9624721674950537
12.0,5.0,4.160536917620968e-06,0.00044932460276860274,508306.3742412235,0.10860190618955438,0.044306397137191304,0.4166666666666667,1.379151139103319,False,0.014546318741179303,0.004846885216175984,0.01324872988101549,0.018095615097191473,0.967750046092535
12.0,5.0,2.87786948586849e-05,0.0001916476326058143,895346.5647014884,3.503129621345256,0.03725015506942917,0.4166666666666667,0.11319429326900558,True,0.0012144022841594055,0.3132175948557155,0.7527636173221203,1.0659812121778358,0.9426325219450291
12.0,5.0,1.677431379705577e-05,0.00033435252514048047,424200.9450301329,3.17671123252145,0.010096336106017012,0.4166666666666667,0.40989290735598594,True,0.004460176013816484,0.1435668180341092,0.323415337661625,0.4669821556957342,0.9714393406134532
12.0,5.0,1.9793907593941488e-05,0.00012780917613908405,438511.6999514591,3.5661159278326027,0.02165458315443981,0.4166666666666667,0.336026922544509,True,0.004109716124320972,0.2420946946983259,0.3753080538570839,0.6174027485554098,0.9665327765617101
12.0,5.0,1.286076605970142e-06,0.0004069144364319921,440294.90874203906,1.492082578733005,0.021670929422153467,0.4166666666666667,5.150819086341115,False,0.055101872064094996,0.08443835266813085,0.15766952708132034,0.2421078797494512,0.9685677083033525
12.0,5.0,3.1752140357649084e-05,0.00019670784596677565,120195.84247745524,1.401338871722496,0.01360532109709267,0.4166666666666667,0.7642304659125354,True,0.0116826941348912,0.03153239575590351,0.04042442550794208,0.07195682126384559,0.9898346705558243
12.0,5.0,2.9186771754687962e-05,0.0001545862493123788,432233.17908885813,0.8717197638085905,0.024596792171060186,0.4166666666666667,0.23119723470418985,True,0.002744489849993431,0.015477059664918557,0.09042868914853816,0.10590574881345671,0.976278275180642
12.0,5.0,4.457393540855953e-05,0.0003569515348113628,494794.19363403093,1.498417687338047,0.027157876065982516,0.4166666666666667,0.13224559785932347,True,0.0014160520002161987,0.047890443281235776,0.17793800912001564,0.22582845240125143,0.9707397144013772
12.0,5.0,4.3828260114007544e-05,0.00043901115365589487,993952.1516928843,3.3560639546011903,0.016164528063113366,0.4166666666666667,0.06695254493522759,True,0.0006887048958760542,0.18849780044383235,0.800584077334748,0.9890818777785804,0.9443379187877768
12.0,5.0,1.459776907129542e-05,0.00010885398605299863,876142.7450679773,3.701646104095113,0.021766139828688316,0.4166666666666667,0.22804756538610435,True,0.002579369000108892,0.26137266877363624,0.7783608909388984,1.0397335597125346,0.9468111586737411
12.0,5.0,2.3545789378848233e-05,0.00015001648214197895,180359.6952330607,2.0833629490297376,0.04109420578917714,0.4166666666666667,0.686805952753327,True,0.010041026808597312,0.11878905220727795,0.09018112957124497,0.20897018177852292,0.9803336710449536
12.0,5.0,3.115792658577549e-05,0.000354684817512169,575693.1027237768,2.984002825151696,0.042976008661616875,0.4166666666666667,0.1626025014127886,True,0.001725566383373688,0.24855009346788604,0.41228876278754295,0.660838856255429,0.9575864776454612
12.0,5.0,1.6408777169981997e-05,0.0002485152186666457,285975.02002631756,1.0606815142626866,0.021807181772518953,0.4166666666666667,0.6215591754081732,True,0.0073088214154911684,0.02208745817402548,0.072798820147876,0.09488627832190148,0.9824229134306368
12.0,5.0,2.562553421536776e-05,0.00011353513866165052,733409.9802147483,3.5046282657604175,0.04307203400840276,0.4166666666666667,0.15519118699397372,True,0.0017848818473988831,0.3433089412525872,0.616879043292335,0.9601879845449222,0.9480511347135085
12.0,5.0,1.2567921882723854e-05,0.00011733864041592538,960104.9439065169,0.9694951193372824,0.010645113645623561,0.4166666666666667,0.24171556635227473,True,0.002685353255875385,0.013638477060712967,0.22339609372055122,0.2370345707812642,0.9533810410493645
12.0,5.0,3.6718899880674162e-06,0.00036554192237884967,248667.457352319,1.077796931063623,0.02139645328267826,0.4166666666666667,3.1943182565168207,False,0.03633588769737754,0.038056451787984995,0.06432312537353371,0.10237957716151871,0.9813562581487535
12.0,5.0,3.6997169105661506e-05,0.00012080603531690223,904135.6319763652,2.2676250417724386,0.01700917096265087,0.4166666666666667,0.08719362200507388,True,0.0009717228865704825,0.08787508189614585,0.4920577440548053,0.5799328259509511,0.9513399897653675
12.0,5.0,1.3033800133076256e-05,0.00019411630468380071,373728.43545383785,1.3851832866996678,0.03319453844435617,0.4166666666666667,0.5987694011098504,True,0.007019389314501125,0.04643743264642061,0.12424377181321723,0.17068120445963786,0.9759488682933487
12.0,5.0,2.8230672335703085e-05,0.0004663514590309665,639591.9478280501,2.3603011849407878,0.02658607292154014,0.4166666666666667,0.16153349488629531,True,0.001683029899370702,0.11746921026281501,0.36231111176091196,0.479780322023727,0.960934033098401
12.0,5.0,2.5913906244300703e-05,0.00036091172521251396,907560.5889341286,4.445445074136665,0.041780375737715966,0.4166666666666667,0.12401616200294135,True,0.0012874889147098088,0.5416812098901993,0.9682825798938703,1.5099637897840696,0.9363882648625134
12.0,5.0,1.512110451973651e-06,0.0004056006089000772,376995.9291716763,3.454163610162953,0.026665610985542567,0.4166666666666667,5.116425117325864,True,0.055346803435473296,0.2979292050219384,0.31252934873384985,0.6104585537557883,0.9658604602313601
12.0,5.0,3.273797546080114e-05,0.00039049842913273637,226018.7147801697,4.234361566819185,0.02849432375676687,0.4166666666666667,0.39417636336608985,True,0.004500024132374176,0.3924555653208389,0.22969079021928432,0.6221463555401232,0.9714532594623888
12.0,5.0,3.674030006851558e-05,0.00029678334354134485,126911.30016644986,1.6212708434668284,0.021220607211282185,0.4166666666666667,0.6255237532456882,True,0.008331173733519466,0.05014071877942639,0.04938182175991968,0.09952254053934607,0.9878717968261154
12.0,5.0,2.2294332150264927e-05,0.00024868842954118024,935316.3564121308,0.7171571049642202,0.021789287915074965,0.4166666666666667,0.13987297173942184,True,0.0014738971481249622,0.00984364153279382,0.16098450489364957,0.1708281464264434,0.9545260275939654
12.0,5.0,9.942845029346267e-06,0.00026879356881159085,780730.8861994804,0.14081412614358502,0.018917517942009975,0.4166666666666667,0.37572904370319216,False,0.003981092737311305,0.0005649550770519652,0.026385104998436774,0.026950060075488738,0.96313365624954
12.0,5.0,3.168160190263771e-05,0.0002804992624261029,372650.08277630893,1.1892643783617183,0.011951525812647293,0.4166666666666667,0.24704635113329373,True,0.0027658941348820826,0.021262867134678544,0.10636307256945837,0.1276259397041369,0.9789879756553076
12.0,5.0,3.1691288218756775e-05,0.000437194739852459,422587.88335714,2.0568699298022364,0.04215486681131969,0.4166666666666667,0.2177859529058971,True,0.002325208772012004,0.11672658174842584,0.20860999439425834,0.3253365761426842,0.9693358908794717
12.0,5.0,4.285494490104249e-06,0.00018816638333449457,515042.18964471685,0.18566854994435955,0.03162006755171253,0.4166666666666667,1.3214266204948237,False,0.014918653237255176,0.004171200003080574,0.02295051276276058,0.027121712765841154,0.9716141061958209
12.0,5.0,3.307185427634484e-05,0.00025535093450302173,930435.6924076198,2.929994528945607,0.01884766348763786,0.4166666666666667,0.09478549678802277,True,0.0009977236728296124,0.1532806717576255,0.6542811571896106,0.807561828947236,0.9477561036449543
12.0,5.0,4.1117056199626265e-05,0.0001995488610540588,684303.8019934007,2.1666449741790346,0.03795027507719757,0.4166666666666667,0.1036611044845157,True,0.001131502616236329,0.12119657327340715,0.35583441441614566,0.4770309876895528,0.9578231479770216
12.0,5.0,1.9126140084907188e-05,0.00046974896953846603,324781.70095901366,3.018582658874897,0.029728083368999157,0.4166666666666667,0.46953493844301036,True,0.005080047925167023,0.2043953564369977,0.23529129850434508,0.43968665494134274,0.9716926556805637
12.0,5.0,3.498580038263723e-05,0.00016653612249446594,335612.9111319848,2.355709960231366,0.046123084129922914,0.4166666666666667,0.24840270711501633,True,0.0030395720528972243,0.16229144617520447,0.18974560260860665,0.35203704878381115,0.970979388455099
12.0,5.0,9.282864841718017e-06,0.00022630402060097072,507333.222384937,0.6387943398287128,0.032525193295655445,0.4166666666666667,0.6193148139006432,True,0.006867421355240147,0.010363441482611303,0.07777958180797426,0.08814302329058556,0.9731444416954399
12.0,5.0,2.9394457133554318e-05,0.0004383700932700637,318008.7482213075,1.6572900593891484,0.027578954938872743,0.4166666666666667,0.3120198955098639,True,0.0033999761522038193,0.05920239702355481,0.12648785693423029,0.1856902539577851,0.9780822505431662
12.0,5.0,5.8698945385010045e-06,0.0002299137627411362,959260.1916315525,4.406728210012991,0.009959193654281478,0.4166666666666667,0.5179884519700914,True,0.0054734660294717165,0.2750922899318347,1.0145277473292553,1.28962003726109,0.9447067015014519
12.0,5.0,1.140836787649167e-05,0.00011377789827705654,931521.4478334434,3.127389902165621,0.013529757146401991,0.4166666666666667,0.2744545420351898,True,0.003068235708732914,0.1530407938024838,0.6991753847052024,0.8522161785076862,0.9483165980278281
12.0,5.0,6.709627235569529e-06,0.0004609015512161074,387023.00481607055,4.289182574681674,0.048318187383547574,0.4166666666666667,1.1231858537084116,True,0.012018934569560125,0.5575194691354589,0.39840295878192755,0.9559224279173865,0.9573283878280806
12.0,5.0,3.306844593705482e-05,0.00046308527613720107,643886.3151186942,3.50429706397647,0.041595152526456465,0.4166666666666667,0.13698209936309264,True,0.0014272463452662993,0.33567394378842086,0.5415285416652165,0.8772024854536373,0.9523225517637606
12.0,5.0,2.9520671590204857e-05,0.00024711845388895295,657596.540207154,0.6092090850586301,0.032599485894421826,0.4166666666666667,0.1502453519296667,True,0.0016180238512257636,0.008796900764278026,0.09614730878335703,0.10494420954763506,0.9666948413960944
12.0,5.0,4.329337348394378e-06,0.0002550883038380091,529392.7556213544,1.232283380545296,0.022026620068703134,0.4166666666666667,1.2725866890774962,True,0.013903822295890685,0.03171001566976598,0.1565668546879854,0.18827687035775137,0.9703486692293982
12.0,5.0,2.050264427278688e-05,0.00041910108509378164,471879.151013701,1.7405213997012385,0.03399188943435276,0.4166666666666667,0.30147141009287926,True,0.003205263055617384,0.07338362539273315,0.19711578249892775,0.2704994078916609,0.9698544299331172
12.0,5.0,3.591717932301707e-05,0.00037968075025698113,870538.5043371555,2.690384105767818,0.030452359939536693,0.4166666666666667,0.09328172967788646,True,0.0009680949786435256,0.16423947486602206,0.5620999093266172,0.7263393841926393,0.9487709078090015
12.0,5.0,1.5052587645743736e-05,4.067936089910165e-05,721389.8899704989,3.209163661296814,0.01633980271870498,0.4166666666666667,0.26859973641029056,True,0.0038301169556028652,0.17320471755704778,0.5556139729248557,0.7288186904819035,0.9565523420498622
12.0,5.0,1.989808764172018e-05,0.00034588020123314784,831179.2569335841,4.2733861233865404,0.04230920548053008,0.4166666666666667,0.1763521515482463,True,0.001840199444794483,0.5046246753068171,0.8524679766304115,1.3570926519372286,0.9402793846899313
12.0,5.0,7.74929780460337e-06,0.00029251086878181776,993678.5959272316,0.13454749601809698,0.02833350877902491,0.4166666666666667,0.37877256250932984,False,0.0039506179351348585,0.0006554499373809643,0.03208727206290897,0.03274272200028994,0.953588035634093
12.0,5.0,2.720589243734171e-05,0.00038153771473040766,302901.16390006494,0.9325476193229013,0.030012579832643497,0.4166666666666667,0.35393448505900166,True,0.003922164724861916,0.019806507485452783,0.06779274222843396,0.08759924971388675,0.9815593623510562
12.0,5.0,2.665509012323433e-05,0.0003918382781587891,758507.227693793,1.6017076848968927,0.0188064902708592,0.4166666666666667,0.144260329424857,True,0.0015032755790224974,0.04578870717633221,0.2915776453552765,0.33736635253160874,0.9595770187241187
12.0,5.0,1.829666703290604e-05,0.0004430793248406096,684801.7178124427,4.054318460785277,0.006435891948838755,0.4166666666666667,0.232782309405369,True,0.0024237220014390916,0.20851139829064783,0.6663370191610695,0.8748484174517173,0.9586290464206922
12.0,5.0,2.964396250933893e-05,0.00012386478326064062,329365.4164131321,1.8083170304107086,0.048940499752545316,0.4166666666666667,0.29872567211545215,True,0.003902542504763616,0.09960775620871748,0.14294330201476357,0.24255105822348105,0.9738746768972443
12.0,5.0,4.571474346706826e-05,0.00014379201147585936,547742.7369441935,1.348001310684452,0.0059979660479922035,0.4166666666666667,0.11648067635471474,True,0.0013496708335037724,0.02272643632038531,0.1772059025564788,0.19993233887686412,0.9711910519703973
12.0,5.0,6.5163679801081545e-06,4.7286558079046504e-05,355394.828968722,1.1352180611223173,0.018939782960302746,0.4166666666666667,1.259418570530262,True,0.021961849550325534,0.02542210442682299,0.09682815088194485,0.12225025530876785,0.9789163375237546
12.0,5.0,2.369676904772459e-05,0.0003104689231191787,188563.362542023,1.5479845289203376,0.028169394413571854,0.4166666666666667,0.6527401821440402,True,0.00792111983075522,0.052859811002392953,0.0700543603046996,0.12291417130709255,0.9843677066960869
12.0,5.0,3.846935314829175e-05,0.00035845181428778057,852380.8280361994,0.8223221664391089,0.04287225799541237,0.4166666666666667,0.08894842072012554,True,0.0009258743532684405,0.018860012565789466,0.16822359579405338,0.18708360835984283,0.956478970313677
12.0,5.0,3.8361413448408594e-05,0.00028294923267445615,418231.4342567678,4.983480328479235,0.029306118003470227,0.4166666666666667,0.18179231763516504,True,0.0020099493143975796,0.5516701286421265,0.5002195500888621,1.0518896787309886,0.9594948639250995
12.0,5.0,4.119590905178644e-05,0.00014875459634459634,798783.1780539831,2.3504141252812873,0.013416053581513022,0.4166666666666667,0.08863470372340146,True,0.0009795896654152814,0.08613645162394157,0.45059310353643833,0.5367295551603799,0.9563236811380925
12.0,5.0,2.4196468940988285e-05,0.0003212657212693758,764702.8927807589,2.2361573569267974,0.03216424400324581,0.4166666666666667,0.15763116033459898,True,0.001656515406632166,0.11706665239167335,0.4103990398931755,0.5274656922848489,0.9549492382979721
12.0,5.0,2.6281881539500744e-05,0.00043942987915028536,568947.6869758496,0.7372828457718169,0.031825938125335976,0.4166666666666667,0.19505541376967578,True,0.002048076924232993,0.012717998791465419,0.10067408873972335,0.11339208753118876,0.9701584559607479
12.0,5.0,6.7451086906286145e-06,0.00019154332224447624,552482.000464226,3.119384213315928,0.009164138411457374,0.4166666666666667,0.7826718472234795,True,0.008751213492386568,0.1351660536724917,0.4136168712934344,0.5487829249659261,0.9660105917181879
12.0,5.0,1.640020238072899e-05,0.0002978830880696838,739796.1401991497,4.4300574339716245,0.03539660040703902,0.4166666666666667,0.2403950550071659,True,0.0025403076118139098,0.4858202547607676,0.7865614537230619,1.2723817084838296,0.9456773386887455
12.0,5.0,1.913803340808998e-05,0.00038457212380917067,177592.37642528742,2.4999310840751345,0.04450630513101992,0.4166666666666667,0.8581538815777442,True,0.010152165837040802,0.18014373559964497,0.10655248850888355,0.2866962241085285,0.9775779493572583
12.0,5.0,4.639190409548543e-05,0.0004160183232300293,763693.4490751518,2.466475485767508,0.012988103994186189,0.4166666666666667,0.08232382392291929,True,0.000855627722806536,0.09376586217835614,0.4520714809884237,0.5458373431667798,0.9576154495921777
12.0,5.0,2.1732503927018415e-05,0.0002405902096604474,787496.2508618168,4.6300283348366955,0.014811333237035661,0.4166666666666667,0.17042312974411414,True,0.0018166690365346396,0.34670782889321156,0.8750711892162908,1.2217790181095023,0.9498693995629216
12.0,5.0,3.1073774776107385e-05,0.00010052642305500518,454797.7536905178,1.561476062927068,0.007433310711926427,0.4166666666666667,0.20638326259858186,True,0.002628101307022903,0.03198021101817486,0.1704373934065786,0.20241760442475346,0.9747287501544725
12.0,5.0,1.5396691982217688e-05,0.00016468079971417414,893897.2968134102,2.764992441446245,0.04678821494745046,0.4166666666666667,0.2119199060460623,True,0.0022991487801462523,0.22560574872178146,0.5931886245883944,0.8187943733101759,0.9440857700135368
12.0,5.0,1.0848115345727429e-05,0.00016097673990161148,129820.00529253982,2.619617383763413,0.03684440874657693,0.4166666666666667,2.07105141912058,True,0.03309837007227213,0.1830360309726891,0.08161889822990294,0.26465492920259204,0.9801945639440895
12.0,5.0,2.324312276592519e-05,4.1714519850610544e-05,921409.805532095,1.587161305743643,0.01624688870009855,0.4166666666666667,0.1361882039903496,True,0.0018047858607418347,0.042269741139801253,0.3509822376175959,0.39325197875739715,0.9527855425190687
12.0,5.0,3.6968554829214455e-05,0.00018401399197273726,103818.65896203996,0.7732519676787711,0.012999941463747881,0.4166666666666667,0.7599393097368496,True,0.012571754210556374,0.009959833123689199,0.019266715757800486,0.029226548881489685,0.9924973299927428
12.0,5.0,1.1098073275812287e-05,0.0004310025937089005,853530.649915246,1.653560338601238,0.04722037895566748,0.4166666666666667,0.307907373614009,True,0.003183697682548842,0.08137410139005216,0.3387274633152933,0.42010156470534543,0.9516452298968158
12.0,5.0,4.174478954827163e-05,0.00025655141303585464,815500.1725663571,1.4766098159046537,0.012796081408257871,0.4166666666666667,0.0856762530888342,True,0.0009079509844956903,0.03343825883413148,0.2890021343240212,0.3224403931581527,0.9581544567283735
12.0,5.0,3.095848937143964e-05,0.00010441243920664318,342976.1469311544,0.685760205669884,0.04466025352978619,0.4166666666666667,0.27469017131987916,True,0.00370572147080454,0.013633493218502116,0.05644785433424948,0.0700813475527516,0.9799703619545995
12.0,5.0,4.010462585868593e-05,0.000281028445240243,888604.3465151646,3.369849416140593,0.045847058754961256,0.4166666666666667,0.08184344393091833,True,0.0008594015367701984,0.3305059005215837,0.718671081188189,1.0491769817097727,0.9413815999637041
12.0,5.0,2.2805197915125812e-05,0.0002574471388276398,647465.1418755702,4.081150846124642,0.007623976295810971,0.4166666666666667,0.1975315905637239,True,0.002123445595061578,0.21951050246378118,0.6341766987844067,0.853687201248188,0.9598443259206062
12.0,5.0,5.497603866364868e-06,0.00040794020943360503,941329.0700922764,0.29785362009962624,0.037432180223071834,0.4166666666666667,0.5636011677778062,True,0.005819472743512666,0.002948419624129408,0.06729078509567984,0.07023920471980925,0.9549606439900624
12.0,5.0,3.6509252795167204e-05,9.484227664493019e-05,250899.44705200804,3.270073075103895,0.04578219064444037,0.4166666666666667,0.318408130920226,True,0.004856682831698545,0.31116537556129265,0.19691028632717447,0.5080756618884671,0.969862239292407
12.0,5.0,2.2670009534139186e-05,0.00013910193959111705,577805.3061537389,3.0038733283265477,0.03048134774948593,0.4166666666666667,0.22266582684784572,True,0.002572955381746894,0.20492674628521027,0.4165569475489851,0.6214836938341953,0.960265351275376
12.0,5.0,2.2450386011241526e-05,0.00041269641198917183,779581.758179551,2.4054189919734683,0.03394511029234254,0.4166666666666667,0.1666484648599254,True,0.0017312315469876806,0.1397528580807741,0.45005298406107835,0.5898058421418524,0.9532527162258477
12.0,5.0,3.324077255952543e-05,0.00041820419436294423,172686.4081257811,1.4312457206448967,0.01841647313247419,0.4166666666666667,0.5081097554384517,True,0.005960567505922397,0.036583835869178724,0.05931760383445495,0.09590143970363368,0.9867761003821006
12.0,5.0,2.3096187937328193e-05,0.00021365196077182208,337834.80190903833,3.358798080515056,0.01779641902603359,0.4166666666666667,0.37380241880633674,True,0.004385376720396485,0.19667250230473765,0.27233253220398296,0.4690050345087206,0.9728317697691552
12.0,5.0,3.6566846052945e-05,3.0286178594909838e-05,199147.91646545802,0.31982056256051816,0.040036220658293625,0.4166666666666667,0.40051937320935777,True,0.012305866528282463,0.0030858300423112625,0.015285983682417088,0.01837181372472835,0.988641668052517
12.0,5.0,4.539090735005624e-05,0.00010308311536232702,813849.5776437607,0.7847786004523037,0.03959749714000205,0.4166666666666667,0.07895393715558684,True,0.0009071785890249284,0.016333875797040293,0.15328601580527257,0.16961989160231286,0.9585637333996009
12.0,5.0,9.398232184435964e-06,0.00017655219812994332,905833.6163137931,4.722283309671185,0.03408465618518684,0.4166666666666667,0.3426038148539575,True,0.003693819694642259,0.5399390173511966,1.0266247122378522,1.5665637295890489,0.9377804052471475
12.0,5.0,3.4365265788216984e-05,0.00035297714888083467,814558.282888479,0.817176945952561,0.021232470996265476,0.4166666666666667,0.10419453166533735,True,0.0010872440632016165,0.012602574372613166,0.15975317997868066,0.17235575435129383,0.9595241849317133
12.0,5.0,4.54956682157177e-05,0.00033236381923610134,493444.8088104273,2.079681373608144,0.02778330583852537,0.4166666666666667,0.12992064434097755,True,0.001398229391864355,0.09334979197876092,0.24628991466880257,0.3396397066475635,0.9683704383022362
12.0,5.0,3.198089858524998e-05,0.00037415616269575693,889493.7450319226,2.572379981604886,0.03302403522187683,0.4166666666666667,0.10253053833984531,True,0.0010638148452260339,0.15724412906643598,0.5491478168358908,0.7063919459023267,0.947938034241363
12.0,5.0,8.366105710111589e-06,0.00016721245826438507,302091.6747096989,1.5272949838610843,0.04775356204312278,0.4166666666666667,1.1540501816550754,True,0.014396298719161791,0.07305756203508752,0.1107319438680762,0.18378950590316373,0.9764983003246387
12.0,5.0,1.6227530043668973e-06,0.0001599097768457347,788066.5928402239,0.7805435886394325,0.016562205008580435,0.4166666666666667,2.2807173105592993,False,0.025069438421027195,0.01762294146126357,0.14762887835096614,0.1652518198122297,0.9593773234710623
12.0,5.0,3.839660083054117e-05,0.000356774540990293,660769.8119507565,3.475054660808266,0.028846894632878782,0.4166666666666667,0.11495922461903085,True,0.001210547309871463,0.2659323161216499,0.5510906915378107,0.8170230076594606,0.9550896163045688
12.0,5.0,8.075134603597252e-06,0.00018999741804044147,505986.1523927288,4.226521056022029,0.01710774233930535,0.4166666666666667,0.7138359181515357,True,0.008066517537818533,0.30669705021529614,0.5132546705144254,0.8199517207297216,0.9626489196361794
12.0,5.0,1.0134777575241196e-05,0.0004322692185125612,459240.106315831,2.8193450539367095,0.02017070693894908,0.4166666666666667,0.6266611447044681,True,0.006661203796732108,0.1468939535951499,0.31074151735461764,0.45763547094976753,0.968556814063834
12.0,5.0,2.9162380661812425e-05,0.00021929891241270646,817059.3206592492,0.5848259140445554,0.03483566445090339,0.4166666666666667,0.12240812203549559,True,0.0013094757757389987,0.008415215944734718,0.11468099136796053,0.12309620731269524,0.9596038441850369
12.0,5.0,2.0137143552266207e-06,0.0002603460661225428,728584.5385757613,2.951690166203187,0.033820182296112264,0.4166666666666667,1.9879661330631886,True,0.02118971179060575,0.2178329340597906,0.5161333962628226,0.7339663303226132,0.9526241565354804
12.0,5.0,2.07593590622383e-05,0.00022270385201664407,371487.1823538402,3.6543896500260815,0.013930694636022287,0.4166666666666667,0.3782065308736943,True,0.004353501147337044,0.21125000528762689,0.3258141394346941,0.537064144722321,0.9714464463392403
12.0,5.0,3.238886432306147e-06,0.00019777720491869285,745302.9372379017,4.7792975963066695,0.029736314579944374,0.4166666666666667,1.2082540102500827,True,0.01310715151885668,0.5141522371540554,0.854885888750737,1.3690381259047926,0.9458139870081015
12.0,5.0,4.470745963615838e-05,0.0003752580771368565,187607.72035030034,2.2523195904555546,0.0381114559281483,0.4166666666666667,0.34774116028880864,True,0.00409483823255677,0.13154741902402634,0.10141261052776529,0.23296002955179163,0.9797330154043286
12.0,5.0,3.308771892287699e-05,0.00035531570417687895,216496.29174319975,0.14408949861287942,0.021363156977087672,0.4166666666666667,0.40716412780021777,False,0.004733270467268577,0.0006535508305474784,0.007486762110918077,0.008140312941465555,0.9888272726027478
12.0,5.0,5.480751353482503e-06,0.0003133679095774784,301643.1906373139,0.8621974660288779,0.04330655733838927,0.4166666666666667,1.7642217528401303,False,0.019975219679476526,0.028121736084544366,0.062418238706965876,0.09053997479151024,0.9794298731965202
12.0,5.0,7.497336256548878e-06,0.0002708571083975687,362495.7514994428,0.4570111931751176,0.030555430104375853,0.4166666666666667,1.0731906688104322,False,0.0120981993701647,0.006929390119433221,0.03975950781928111,0.04668889793871433,0.9799768410930089
12.0,5.0,1.5536922808605075e-05,0.0003847098745812649,626176.8376535256,2.625557567959281,0.017203860794991515,0.4166666666666667,0.29979528018316054,True,0.0031535151433629066,0.11847899445357854,0.39457520039568583,0.5130541948492644,0.9623883779647778
12.0,5.0,2.681294796548872e-05,9.316319840571852e-05,861762.0364494476,2.8598252134158777,0.01845448336570527,0.4166666666666667,0.12622775984963566,True,0.0014588095379297723,0.14469775785253716,0.5914773119526583,0.7361750698051954,0.9510368922376146
12.0,5.0,2.478800041651137e-05,0.00038899997538749723,825583.8463517083,1.1976212316645711,0.021891658771401423,0.4166666666666667,0.14252272478602016,True,0.0014807004670142265,0.02745830536367394,0.23729681829842567,0.26475512366209963,0.9576585643399955
12.0,5.0,3.7840933592224385e-06,0.0003110282508095699,340240.25183226995,3.300291971447094,0.021497683227540247,0.4166666666666667,2.2653706243160956,True,0.02532956846705849,0.21458955315895506,0.26949412115644267,0.4840836743153977,0.9715002541180855
12.0,5.0,3.255524921767223e-05,7.864781841826469e-05,681089.7274603638,3.876999858060021,0.023773111985798692,0.4166666666666667,0.13154109231224537,True,0.0016223699761794537,0.2992302672882995,0.6337403464055925,0.932970613693892,0.9540815042987885
12.0,5.0,2.3644301917706245e-05,0.00011086299183566472,260802.75998063473,0.8160853931681712,0.024268752983937453,0.4166666666666667,0.47298581789076904,True,0.0067746982838436266,0.013769432766747351,0.05108095750035371,0.06485039026710107,0.9843555968163274
12.0,5.0,3.815023457215802e-05,7.596724538621525e-05,636423.3376233766,2.417311468481292,0.014701912342815187,0.4166666666666667,0.12012779040153866,True,0.001511863296533103,0.0942487883774073,0.36922402388307113,0.46347281226047843,0.9630699841714621
12.0,5.0,2.3616059564578224e-05,0.00036948479864141586,100565.78716615442,4.484075626786953,0.03201448182334155,0.4166666666666667,1.2280869188526748,True,0.016412222010447883,0.4722164903315735,0.10822670282889531,0.5804431931604688,0.9747642405935869
12.0,5.0,2.9565053013340824e-05,4.887421676405113e-05,761766.678800416,2.456645001945741,0.022137134440665545,0.4166666666666667,0.12950488912447236,True,0.0017298537564373756,0.1160445490811676,0.44913367298972356,0.5651782220708912,0.9560117929150851
12.0,5.0,2.7505561934187203e-05,0.0001621982577546893,280787.5408352561,2.9322127931441333,0.02614677158130784,0.4166666666666667,0.37764909047230927,True,0.0048130031516347375,0.17989646082390431,0.1975989166542285,0.3774953774781328,0.974898168842958
12.0,5.0,2.370194213037181e-05,0.00010492353315238767,492167.4159463048,0.778696253762558,0.024760740134885034,0.4166666666666667,0.2500287830731809,True,0.003105509203029364,0.012425402543453564,0.09197974152513269,0.10440514406858625,0.9738849148559628
12.0,5.0,4.1275017803967e-05,0.00034920601733784195,341461.7006988816,0.9473382005660472,0.011781595949363427,0.4166666666666667,0.20694623516183006,True,0.002286404444358984,0.013433284214271386,0.07763513114455217,0.09106841535882355,0.9811365050595283
12.0,5.0,7.2190286509721696e-06,0.00020781798210795,774628.557022023,2.3755162371138336,0.04724878493883795,0.4166666666666667,0.5215723130990919,True,0.005620716502773264,0.16819900154954315,0.44163425158509,0.6098332531346331,0.951164169642316
12.0,5.0,1.470473222829092e-05,0.00035946594694942973,218693.61818547203,1.4385913777826254,0.014876086394550968,0.4166666666666667,0.9069713489586716,True,0.010511861105122835,0.03463365092876198,0.07550658083944935,0.11014023176821133,0.9849186954591759
