L,C,fsw,iload,rds_on,vout_max,vout_min,ripple,pin_avg,pout_avg,efficiency
3.376346510321555e-05,6.905313018416625e-05,158346.10237707093,0.5915410795342999,0.015613386138985,4.82714006424,4.81070320308,0.0164368611599998,-2.84883313081,2.74756679703,0.9644533992936234
3.42627749619874e-05,0.0001487442143938,405506.9736632117,2.49238132911576,0.0175774736769541,4.79709486842,4.79533576965,0.00175909877,-11.9791154169,11.4671891307,0.9572651011043954
3.7457117745944767e-05,0.0002118382105445,735014.4716263922,3.1369174518580665,0.044999228481942,4.75963449478,4.75558273517,0.0040517596100002,-14.9561132858,14.2035258126,0.9496802773007516
3.099632953576998e-05,0.0002912979272315,943170.3380379274,0.9891711176802904,0.0367476272472797,4.85624074936,4.78239679337,0.0738439559900001,-4.69468295665,4.58900484791,0.9774898305773114
1.1769963767475828e-05,9.346488016826164e-05,436959.5246620788,3.399353910836109,0.0096683972652678,4.7958817482,4.79404329658,0.0018384516200002,-16.3190537256,15.6316767551,0.9578788707937336
1.9629514087892147e-05,1.2800737129537586e-05,596683.6561808737,3.053003582539469,0.0224949573514314,4.78724532008,4.78304386139,0.0042014586899998,-14.6391389967,13.9819938673,0.955110397575422
2.3036064660514103e-05,8.275225614203611e-05,131866.24047988708,4.852392589882045,0.0304474809667427,4.74226617813,4.73102140427,0.0112447738600005,-22.9792796288,21.7762937439,0.9476491036998264
2.393665053777647e-05,0.0003879629715422,241754.222121029,2.807093363914565,0.0461191660692738,4.76602172852,4.75306558609,0.0129561424300002,-13.3821962589,12.7172266495,0.950309381469596
3.670365700792175e-05,0.0001845972494493,676201.8707244856,4.288478677582438,0.0433159591099564,4.7325630188,4.73236227036,0.0002007484399992,-20.3233070107,19.2090877199,0.9451752960178492
3.827690511496664e-05,6.735617405030573e-05,207727.5880812322,3.7204640631886137,0.0051952087612537,4.79703785002,4.79365775704,0.0033800929799996,-17.8737530507,17.1111446266,0.9573336152772832
3.485421412284583e-05,0.0001632535511637,598034.3018709563,3.6351192546560096,0.0197025234658885,4.78035449982,4.77986860275,0.0004858970699999,-17.4026987936,16.6119577497,0.9545621599684986
1.3784624374588724e-05,0.0002827433651273,213528.60254237807,1.3362209383292916,0.0053024030774597,4.83217869699,4.80204153061,0.0301371663799994,-6.42560090603,6.20109542526,0.965060780454118
3.404219930031036e-05,0.0002944645566081,904670.7539294783,3.930670594316068,0.0438186936852736,4.74511384964,4.74094963074,0.0041642188999997,-18.687584978,17.6839988049,0.946296636281174
3.865029871904618e-05,0.0003942103869948,804159.7728299585,1.5311882704058457,0.0170949492241153,4.90008115768,4.74627590179,0.15380525589,-7.30548768301,7.1376147127,0.9770209768883172
3.3420574407810435e-05,0.000167120094634,626834.810166492,3.20297736258149,0.0365041523064476,4.76578807831,4.76505851746,0.0007295608499999,-15.2805175239,14.5471698656,0.952007668774766
3.607481301599636e-05,5.152553402103663e-05,626085.5487513545,2.492087226008864,0.007968129886905,4.8088145256,4.80798149109,0.0008330345100002,-12.0031857181,11.5236259403,0.9600472916888344
1.4747080586649383e-05,0.0004067122647677,436026.6904240751,2.9645642592553694,0.040106878967884,4.76571608603,4.76212978363,0.0035863024000004,-14.1389543685,13.457211586,0.9517826591180713
2.4995412812645223e-05,0.0001019650236217,671613.7157513188,3.34828879799443,0.0461716036269714,4.75040912628,4.75007009506,0.0003390312200002,-15.920365908,15.1107457475,0.9491456311256536
1.2410259592683671e-05,0.0001326307955966,509901.3508328795,3.2504593129619,0.0380965509774444,4.76177024841,4.76064014435,0.0011301040600004,-15.4992443987,14.736964249,0.9508182379675272
1.3749764025001888e-05,0.0002480134485923,913341.5470751204,4.77483429545114,0.026348028703939,4.75545501709,4.75529575348,0.0001592636099996,-22.7511051741,21.5952965585,0.949197693617285
5.358491633214888e-06,0.0003745668690379,467893.8248789103,3.837092815783437,0.0263948623554173,4.76602220535,4.76507456064,0.00094764471,-18.3128792793,17.4285419082,0.9517095396298708
4.338915862310114e-06,0.0003260840972765,288690.5860372782,1.3293081417510313,0.0333188110864134,4.80392905653,4.80040073395,0.0035283225800002,-6.40408248003,6.13103569806,0.9573636375200588
3.821354118960888e-05,0.000317298353865,771768.9733655442,2.804702411195598,0.023978803608093,4.81122699558,4.77284089744,0.0383860981400001,-13.4100693002,12.8648193993,0.9593402622541356
8.036027480106385e-06,0.0003715198349661,611471.764455609,3.3706099136856245,0.0328868161781284,4.76680289745,4.76610565186,0.0006972455899996,-16.1002807406,15.3156471891,0.9512658465935074
2.3843935470110007e-05,0.000278460382524,418118.7400811696,1.4086653593203733,0.015852816369046,4.83524894714,4.78337335587,0.0518755912699999,-6.7985121765,6.52041470145,0.959094362438405
3.2078086056671467e-05,0.0001305113093485,982395.4537918896,0.5060364095619615,0.0134987750481986,4.86603212357,4.79154014587,0.0744919777000001,-2.48742211761,2.36084418562,0.9491128059472188
2.173304669042981e-05,0.0003683784398736,510360.8194768856,4.833320325623985,0.017293409327947,4.76930141449,4.76319169998,0.0061097145099999,-23.0603188104,21.9655490136,0.9525258169324932
6.845936772143375e-06,0.0003618133338841,965979.5977834056,1.8889122559372704,0.0358522441897443,4.79803705215,4.79685974121,0.0011773109400001,-9.08311428045,8.69468006748,0.957235569103645
1.7360324928641003e-05,0.0003945033600745,927650.7647266072,2.6896658943828307,0.0363586643268659,4.78507089615,4.77593247592,0.0091384202299993,-12.8899591074,12.2918410008,0.9535981377740272
7.075775769710676e-06,0.0004095565336415,313808.4426901819,1.781917760288197,0.0359490812967283,4.79238405764,4.79061126709,0.0017727905499995,-8.54218529022,8.18217566028,0.9578550900374196
